日期,七彩椒(1),七彩椒(2),上海青,上海青(份),东门口小白菜,云南油麦菜,云南油麦菜(份),云南生菜,云南生菜(份),余干椒,冰草,冰草(盒),净藕(1),净藕(3),双孢菇,双孢菇(盒),双沟白菜,和丰阳光海鲜菇(包),四川红香椿,圆茄子(2),外地茼蒿,大白菜,奶白菜,姜蒜小米椒组合装(小份),姬菇(1),姬菇(份),姬菇(包),娃娃菜,小白菜,小皱皮,小皱皮(份),小米椒,小米椒(份),小青菜(1),平菇,春菜,木耳菜,木耳菜(份),本地上海青,杏鲍菇(1),杏鲍菇(2),杏鲍菇(袋),枝江红菜苔,枝江青梗散花,水果辣椒,水果辣椒(份),水果辣椒(橙色),泡泡椒(精品),洪山菜薹珍品手提袋,洪山菜薹莲藕拼装礼盒,洪湖莲藕(粉藕),洪湖藕带,活体银耳,海鲜菇(1),海鲜菇(包),海鲜菇(袋)(3),海鲜菇(袋)(4),灯笼椒(1),灯笼椒(2),牛首生菜,甘蓝叶,甜白菜,田七,白玉菇(1),白玉菇(2),白玉菇(袋),竹叶菜,竹叶菜(份),紫白菜(1),紫苏,紫茄子(1),紫茄子(2),紫贝菜,红尖椒,红杭椒,红杭椒(份),红椒(1),红椒(2),红灯笼椒(1),红灯笼椒(2),红线椒,红莲藕带,红薯尖,组合椒系列,芜湖青椒(1),芜湖青椒(2),芝麻苋菜,芥兰,花茄子,苋菜,苋菜(份),茶树菇(袋),荸荠,莲蓬(个),菌菇火锅套餐(份),菌蔬四宝(份),菜心,菜心(份),菠菜,菠菜(份),菱角,萝卜叶,虫草花,虫草花(份),螺丝椒,螺丝椒(份),蟹味菇(1),蟹味菇(袋),蟹味菇与白玉菇双拼(盒),襄甜红菜苔(袋),西兰花,西峡花菇(1),西峡香菇(1),野生粉藕,野藕(1),金针菇(1),金针菇(2),金针菇(份),金针菇(盒),金针菇(袋)(2),银耳(朵),长线茄,随州泡泡青,青尖椒,青尖椒(份),青杭椒(1),青杭椒(2),青梗散花,青红杭椒组合装(份),青线椒,青线椒(份),青茄子(1),青菜苔,高瓜(1),高瓜(2),鱼腥草(份),鲜木耳(1),鲜木耳(份),鲜藕带(袋),鸡枞菌,黄心菜(1),黄心菜(2),黄白菜(2)
2022-11-01,,,3.68,,,5.48,,4.96,,,,,4.05,,,3.84,2.6,,,,,,2.4,1.2,,1.62,,4.04,,,1.29,,1.31,2.4,4.15,,,,,,7.97,,4.55,2.96,,,,,,,7.0,,,,,,,,,,,,,,,4.69,,,,8.49,,4.65,,,,1.83,,18.0,,0.11,,,,,3.92,,,,,,1.59,5.62,,,,,3.6,,6.09,,,,,3.09,,2.24,2.52,,,,5.85,,12.73,,,,,,2.08,,2.56,,,,1.2,,4.53,,1.8,,1.56,5.63,,,9.15,,,1.53,,,,3.75,
2022-11-02,,17.99,3.68,,,5.48,,4.76,,,,,3.92,,,3.85,2.6,,,,,,2.4,1.2,,1.62,,4.04,,,1.32,,1.28,2.4,4.19,,,,,,7.97,,3.61,2.84,,,,,,,7.0,,,,,,,,,,,4.36,,,,4.71,8.0,,,,,4.65,,,,1.83,,18.01,,,,,,,3.72,,,,,,,,,,,,3.6,,5.98,,,,15.45,3.17,,2.24,2.5,,,,5.85,,12.73,,,,,,2.09,,2.56,,,,1.2,,4.53,,1.8,,,5.62,,,9.05,1.54,,1.53,,,,3.89,
2022-11-03,,18.01,3.68,,,5.17,,4.62,,,,,3.86,,,3.89,2.6,,,,,,2.4,1.2,,,,4.05,,,1.29,,1.28,2.4,3.84,,,,,,7.11,,3.73,2.67,,,,,,,7.0,,,,,,,,,,,,,,,4.7,8.0,,,,,4.11,,,,1.83,,18.0,,,,,,,3.73,,,,,,,,,,,,3.43,,5.66,,,,,3.17,6.13,2.1,2.5,,,,5.85,,12.74,,,,,,2.02,,2.58,,,,1.14,,,,2.1,,1.42,4.87,,,,1.54,,1.49,,,,4.06,
2022-11-04,,,3.36,,,5.24,,4.6,,,,,3.88,,,3.86,2.6,,,,,,2.4,1.2,,1.63,,4.08,,,1.18,,1.32,2.31,4.18,,,,,,7.76,,3.45,2.58,,,,,,,7.0,,,,,,,,,,,,,,,4.71,8.0,,,,,4.08,,,,1.83,,18.14,,16.09,,,,,3.48,,,,,,,5.63,,,,,3.12,,4.62,,,,14.25,,6.13,2.27,2.57,,,,5.23,,12.47,,,,,,2.0,,2.6,,,,1.13,,,,2.1,,1.42,5.0,,,9.09,1.57,,1.48,,,0.09,3.75,
2022-11-05,,,3.36,,,5.08,,4.46,,,,,3.88,,,3.85,2.6,,,,,,2.25,1.2,,1.61,,4.08,,,1.2,,1.3,2.42,4.53,,,,,,7.92,,3.6,2.4,,,,,,,7.0,,,,,,,,,,,,,,,4.75,,,,8.49,,4.03,,,,1.78,,16.3,,14.98,,,,,3.34,,,,,,,5.62,,,,,3.02,,5.17,,,,,3.24,6.13,2.25,2.59,,,,5.2,,11.1,,,,,,1.97,,,,,,0.98,,,,2.1,,1.21,5.0,,,9.13,,,1.48,,,,3.75,0.1
2022-11-06,,10.56,3.25,,,5.08,,4.11,,,,,3.88,,,3.85,2.6,,,,,,1.99,1.2,,,,4.07,,,1.01,,1.27,2.4,4.57,,,,1.6,,7.92,,3.6,2.4,,,,,,,7.0,,,,,,,,,,,0.1,,,,4.75,8.0,,,,,3.97,,,,4.16,,16.29,,15.0,,,,,3.5,,,,,,,,,,,,3.0,,4.66,,,,,3.18,6.13,2.33,,,,,5.19,,11.0,,,,,,1.98,,2.58,,,,,,,,2.14,,,5.32,,,9.23,1.62,,1.49,,,,3.85,0.1
2022-11-07,,,3.15,,,5.08,,3.39,,,,,3.87,,,3.87,2.6,,,,,,2.4,1.2,,,,4.03,,,1.0,,1.28,2.47,4.59,,,,,,8.1,,3.43,2.23,,,,,,,7.0,,,,,,,,,,,,,,,4.7,8.13,,,,,3.97,,,,4.16,,16.3,,14.59,,,,,3.57,,,,,,,5.65,,,,,3.0,,4.04,,,,,3.17,6.13,2.49,,,,,6.28,,11.0,,,,,,2.01,,2.58,,,,1.03,,,,2.18,,,5.63,,,9.27,1.39,,1.5,,,,3.86,
2022-11-08,,10.32,3.15,1.03,,5.08,,3.49,,,,,3.78,,,3.89,2.6,,,,,,2.1,1.2,,,,4.05,,,1.01,,1.27,,4.5,,,,,,8.08,,3.37,2.18,,,,,,,7.0,,,,,,,,,,,,,,,4.71,9.06,,,,,3.85,,,,4.15,,16.14,,14.5,,,,,3.57,,,,,,0.1,5.66,,,,,3.0,,4.04,1.13,,,,3.12,6.14,2.49,,,,,6.3,,11.0,,,,,,1.94,,2.58,,,,1.03,,,,2.18,,1.0,5.63,,,9.21,1.32,,1.54,,,,3.86,
2022-11-09,,,3.17,1.03,,5.08,,3.58,1.54,,,,3.78,,,3.88,2.6,,,,,,,1.2,,,,3.92,,,1.01,,1.27,,,,,,,,8.02,,3.34,2.05,,,,,,,7.0,,,,,,,,,,,0.1,,,,4.74,9.07,,,,,3.78,,,,4.16,,15.7,,14.5,,,,,3.11,,,,,,,,,,,,3.0,,,1.13,,,,3.0,,2.49,,,,,6.19,,11.0,,,,,,1.91,,,,1.2,,1.03,,,,2.2,,1.0,5.62,,,9.12,,,1.55,,,,3.71,0.1
2022-11-10,,,3.17,1.03,,5.0,1.8,,1.4,,,,3.78,,,3.87,,,,,,,,1.2,,,,3.8,,,0.87,,1.25,,4.18,,,,,,7.71,,3.19,2.05,,,,,,,7.0,,,,,,,,,,,,,,,4.74,9.07,,,,,3.78,,,,1.7,,15.7,,14.49,,,,,2.82,,,,,,,5.65,3.0,,,,3.0,0.87,4.06,1.13,,,,2.55,,2.49,,,,,4.64,,11.0,,,,,,1.89,,2.59,,1.2,,1.08,,,,2.2,,0.92,5.63,,,9.1,1.33,,1.55,,,,2.79,
2022-11-11,,,3.17,1.02,,4.78,1.8,,1.43,,,,3.78,,,3.87,2.61,,,,,,1.82,1.2,,,,3.8,,,0.87,,1.2,,3.47,,,,,,7.71,,1.63,2.06,,,,,,,7.0,,,,,,,,,,,0.1,,,,4.74,9.06,,,,,3.76,,,,1.7,,15.7,,14.78,,,,,2.76,,,,,,,5.63,3.0,,,,3.0,0.86,4.04,1.22,,,,3.03,6.13,2.49,,,,,4.61,,9.19,,,,,,1.89,,2.6,,1.2,,1.09,,,,,,0.96,5.65,,,9.11,1.48,,1.52,,,,2.78,
2022-11-12,,,1.03,0.98,,4.78,,3.59,1.44,,,,3.74,,,3.87,2.6,,,,,0.1,1.82,1.2,,,,3.72,,,0.79,,1.13,,2.78,,,,,,7.65,,0.1,2.21,,,,,,,7.0,,,,,,,,,,,,,,,4.74,,,,,,3.75,,,,1.6,,15.7,,15.3,,,,,2.66,,,,,,,,3.0,,,,3.0,0.92,4.04,1.22,,2.05,,3.02,6.13,1.98,,,,,4.61,,8.31,,,,,,1.66,,2.59,,1.2,,1.09,,,,,,0.92,5.11,,,9.11,1.4,,1.52,,,,2.83,
2022-11-13,,,,0.98,,3.66,1.6,3.59,0.96,,,,3.77,,,3.88,2.6,,,,,,1.82,1.2,,,,3.55,,,0.78,,1.07,,3.52,,,,,,7.06,,1.18,2.52,,,,,,,7.0,,,,,,,,,,,,,,,4.73,9.13,,,,,3.73,,,,1.6,,14.8,,13.68,,,,,2.28,,,,,,,,3.0,,,,3.0,0.61,4.04,1.17,,2.06,14.25,3.04,,1.45,,,,,4.61,,8.6,,,,,,1.41,,2.6,,1.2,,0.77,,,,,,,4.58,,,9.17,1.38,,1.48,,,,2.76,0.3
2022-11-14,,,,1.0,,3.63,1.6,3.6,0.68,,,,3.89,,,3.9,2.6,,,,,,1.2,1.2,,,,3.51,,,0.77,,1.08,,3.61,,,,,,6.87,,1.2,2.4,,,,,,,7.0,,,,,,,,,,,0.11,,,,4.72,,,,,,3.57,,,,1.32,,13.85,,12.99,,,,,1.58,,,,,,,5.56,,,,,3.0,0.62,,1.13,,2.45,,,,1.55,,,,,4.77,,8.6,,,,,,1.81,,2.6,,1.2,,0.82,,,,,,1.06,4.47,,,9.51,1.38,,1.55,,,,2.37,
2022-11-15,,,,1.0,,,1.48,,0.53,,,,3.77,,,3.92,2.6,,,,,,,1.2,,,,3.18,,,0.77,,1.07,,3.58,,,,,,7.13,,1.2,2.31,,,,,,,7.0,,,,,,,,,,,,,,,4.72,,,,,,3.52,,,,,,13.86,,13.02,,,,,1.58,,,,,,,5.54,,,,,,0.63,,0.96,,2.45,,2.9,,2.08,,,,,4.93,,8.6,,,,,,1.82,,2.6,,1.2,,0.82,,,,,,1.05,3.96,,,9.49,1.38,,1.55,,,,2.05,
2022-11-16,,,,0.77,,,1.0,,0.54,,,,3.78,,,3.88,2.59,,,,,,1.2,1.2,,,,2.96,,,1.04,,1.0,,3.59,,,,,,7.14,,1.53,2.3,,,,,,,7.0,,,,,,,,,,,,,,,4.72,,,,,,3.52,,,,,,13.14,,11.0,,,,,2.2,,,,,,,,3.16,,,,,0.63,,0.97,,2.45,13.91,2.9,,2.12,,,,,4.75,,8.6,,,,,,1.83,,,,1.2,,0.82,,,,,,1.1,3.81,,,,1.4,,1.56,,,,1.75,
2022-11-17,,,,0.7,,,0.95,,0.53,,,,3.78,,,3.87,2.6,,,,,,1.2,1.2,,,,2.96,,,1.25,,1.07,,3.6,,,,,,6.82,,1.6,1.97,,,,,,,7.0,,,,,,,,,,,,,,,4.74,,,,8.16,,3.44,,,,,,11.44,,,,,,,2.24,,,,,,,5.53,3.14,,,,,0.62,,1.18,,2.46,,2.9,,2.15,,,,,4.53,,8.6,,,,,,1.82,,2.61,10.4,1.2,,0.88,,,,,,1.1,,,,9.16,1.4,,1.61,,,,2.26,
2022-11-18,,,,0.66,,7.88,0.78,,0.51,,,,3.72,,,3.67,2.6,,,,,,1.2,1.2,,,,2.37,,,1.01,,1.06,,3.71,,,,,,6.51,,1.6,1.8,,,,,,,7.0,,,,,,,,,,,,,,,4.73,,,,,,3.41,,,,,,10.91,,10.56,,,,,2.09,,,,,,,5.47,3.1,,,,3.0,0.61,,1.21,,2.45,,2.96,,1.6,,,,,4.54,,8.6,,6.8,,,,1.79,,2.62,,1.2,,0.91,,,,,,0.98,3.83,,,9.52,1.48,,1.5,,,1.31,1.93,
2022-11-19,,,,0.55,,0.29,0.94,3.67,0.63,,,,3.88,,,3.61,3.03,,,,,,0.51,1.2,,,,2.23,,,0.85,,1.09,2.0,3.78,,,,,,6.48,,1.68,1.4,,,,,,,7.0,,,,,,,,,,,,,,,4.72,,,,,,3.41,,,,2.2,,9.17,,10.24,,,,,2.16,,,,,,,,3.08,,,,,0.61,,0.99,,2.29,,2.97,,1.42,,,,,4.61,,8.63,,6.8,,,,1.79,,2.59,,1.2,,1.05,,,,2.1,,0.95,4.08,,,9.64,1.36,,1.5,,,,1.86,
2022-11-20,,,,0.54,,,1.44,,1.59,,,,3.91,,,3.6,3.6,,,,,0.67,,1.2,,,,,,,0.76,,1.11,,3.87,,,,,,6.65,,,2.1,,,,,,,7.0,,,,,,,,,,,,,,,4.73,,,,,,3.46,,,,,,7.5,,,,,,,2.28,,,,,,,,3.2,,,,,0.66,,0.96,,,,2.98,,1.28,,,,,4.56,,9.0,,,,,,1.63,,2.59,,1.2,,,,,,2.1,,0.94,,,,,1.18,,1.44,,,,1.51,
2022-11-21,,,,0.54,,3.06,1.43,3.72,1.59,,,,3.57,5.0,,3.44,3.6,,,,,0.67,1.07,1.15,,0.1,,2.0,,3.92,0.69,8.05,1.09,1.68,3.6,,,,,6.54,6.62,,1.72,2.0,,,,,,,7.0,,,7.13,,1.78,,3.11,,,,,,,,4.72,,,,,,3.39,,,,2.06,6.36,7.5,,,,,,,2.0,,,,,,,5.48,3.16,,,,,0.66,3.76,0.95,,,0.1,2.97,4.1,1.3,,,,,4.32,0.11,8.95,,,4.31,,,1.58,,2.59,,,3.05,1.32,,,2.03,2.1,,0.99,5.03,,,9.51,1.32,7.35,1.4,,,1.03,1.47,
2022-11-22,,,,0.51,,,1.51,,1.59,,,,3.92,,,3.43,3.6,,,,,0.67,2.26,1.65,,,,2.0,,,0.68,,1.07,,3.6,,,,,,6.62,,1.53,2.24,,,,,,,7.0,,,,,,,,,,,,,,,4.72,,,,,,3.39,,,,,,7.5,,,,,,,1.83,,,,,,,5.45,2.87,,,,,0.62,,0.94,,,,2.97,,1.46,,,,,3.96,,9.0,,,,,,1.58,,2.57,,1.2,,,,,,,,1.07,5.27,,,9.35,,,1.4,,,,1.31,
2022-11-23,,,,0.57,,,1.54,,1.59,,,,3.78,5.0,,3.43,,,,,,0.67,3.16,1.2,,,,2.15,,,0.74,,1.01,,3.43,,,,,,6.49,,2.48,2.13,,,,,,,7.0,,,,,,,,,,,,,,,4.72,,,,,,3.57,,,,,,7.5,,10.22,,,,,2.05,,,,,,,,3.11,,,,,0.61,,1.32,,,,2.99,,1.12,,,,,3.96,,9.0,,,,,,1.66,,2.59,,1.2,,,,,,,,1.07,5.27,,,9.39,1.42,,1.5,,,,1.1,
2022-11-24,,,,0.6,,,1.64,,1.53,,,,3.78,,,3.42,,,,,,0.67,1.78,1.2,,,,2.15,,,0.57,,0.85,,3.43,,,,,,6.54,,2.18,2.04,,,,,,,7.0,,,,,,,3.1,,,,,,,,4.72,,,,,,3.6,,,,1.36,,7.42,,0.39,,,,,1.77,,,,,,,5.44,2.85,0.01,,,,0.58,3.67,,,,,3.0,,1.21,,,,,3.96,,9.0,,,4.31,,,1.79,,2.59,,1.2,,,,,,,,0.76,5.27,,,9.39,1.42,7.37,1.54,,,,1.38,
2022-11-25,,,1.61,0.79,,,1.62,0.01,1.59,,,,3.21,,,3.44,0.01,,,,,0.65,0.46,1.2,,,,1.92,,,0.73,6.86,1.05,,2.98,,,,,,6.49,,,1.78,,,,,,,7.0,,,,,,,1.87,,,,,,,,4.72,,,,,,3.34,8.14,,7.83,1.36,,7.0,,,,,,,1.52,,,,,,,,3.13,,,,3.0,0.54,4.97,,,,,3.01,,1.63,,,,,5.55,,8.69,,,4.31,,,1.81,,,,1.2,,,,,,,,0.89,5.27,,,9.38,1.44,,1.42,,,,1.26,
2022-11-26,,,,0.73,,,1.77,0.02,1.81,,,,2.14,,,3.47,,,,,,0.54,5.0,1.1,,,,2.29,,,0.85,,1.68,,3.4,,,,,6.55,6.13,,8.0,2.16,,,,,,,6.99,,,,,,,,,,,,,,,4.7,,,,,,2.19,8.13,,,1.35,,7.0,,,,,,,1.48,,,,,,,,3.31,,,,,0.18,7.59,,,,,3.01,,1.07,,,,,0.01,,0.73,,,3.53,,,1.83,,,,0.97,,,,,,,,0.95,3.73,,,8.81,1.5,,1.42,,,1.46,0.96,
2022-11-27,,,,1.11,,3.32,1.74,,1.8,,,,4.55,,,3.49,,,,,,,5.0,1.2,,,,2.06,,,0.6,,1.18,,3.18,,,,,,6.16,,2.31,1.46,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,4.51,,,0.05,1.34,,7.0,,0.01,,,,,2.61,,,,,,,,3.13,,,,,0.57,3.87,,,,,,,1.31,,,,,2.7,,8.4,,,,,,1.81,,,,1.2,,,,,,,,1.02,5.81,,,,,,1.56,,,,1.54,
2022-11-28,,,,1.23,,3.32,1.74,,1.66,,,,3.68,,,3.49,,,,,,,,1.2,,,,2.07,,,0.58,,1.16,,3.17,,,,,,6.2,,1.96,1.47,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,4.07,,,,,,7.0,,,,,,,2.25,,,,,,,,,,,,,0.69,5.84,,,,,,,1.6,,,,,3.5,,16.45,,,,,,1.83,,,,1.2,,,,,,,,0.66,,,,,,,,,,,1.37,0.01
2022-11-29,,,,1.26,,,1.74,,1.64,,,,4.05,,,3.49,,,,,,,,1.2,,,,2.07,,,0.53,,1.15,,3.27,,,,,,6.23,,2.45,1.57,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,3.91,,,,1.34,,7.0,,,,,,,2.31,,,,,,,,,,,,,0.84,5.03,,,,,3.12,,1.61,,,,,3.11,,13.15,,,,5.19,,1.85,,,,,,,,,,,,0.66,,,,,,,,,,,1.37,
2022-11-30,,,,1.22,,,1.75,,1.89,,,,3.86,,,3.49,,,,,,,,1.2,,,,2.07,,,0.54,,1.12,,3.58,,,,,,6.24,,1.93,1.27,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,3.91,,,,,,,,,,,,,2.29,,,,,,,,,,,,,0.66,5.01,,,,,3.08,,1.38,,,,,3.49,,9.0,,,,1.51,,1.84,,,,,,,,,,,,0.66,,,,,,,,,,,1.37,
2022-12-01,,,,1.19,,,1.76,,1.94,,,,3.94,,,,,,,,,,,1.2,,,,2.07,,,0.55,,1.12,,3.54,,,,,,6.24,,1.94,1.27,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,0.01,3.91,,,,,,7.0,,,,,,,2.05,,,,,,,,,,,,,0.67,5.0,,,,,,,1.27,,,,,3.11,,11.28,,,,,,1.83,,,,,,,,,,,,0.66,,,,,,,,,,,1.43,
2022-12-02,,,,1.21,,,1.75,,1.76,,,,3.91,,,3.47,,,,,,,,1.2,,,,1.98,,,0.75,,1.1,,13.99,,,,,,2.63,,1.88,1.3,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,7.0,,,,,,,2.11,,,,,,,,,,,,,0.66,5.0,,,,,,,1.24,,,,,3.27,,8.33,,,,,,1.98,,,,,,,,,,,,0.85,,,,,,,,,,,1.5,
2022-12-03,,,,1.24,,,1.75,,1.68,,,,3.91,,,3.48,,,,,,,,1.2,,,,2.07,,,0.97,,1.15,3.6,,,,,,,,,,1.33,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,3.91,,,,,,7.0,,,,,,,3.3,,,,,,,,,,,,,0.7,5.0,,,,,,4.07,1.24,,,,,3.21,,8.09,,,,,,2.13,,,,,,,,,,,,0.91,,,,,,,,,,,1.5,
2022-12-04,,,,1.24,,,1.82,,1.68,,,,3.9,,,,,,,,,,,1.2,,,,2.04,,,0.77,,1.15,,,,,,,,,,,1.35,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,3.61,,,,,,6.42,,,,,,,,,,,,,,,,,,,,0.58,3.6,,,,,,4.07,1.27,,,,,4.05,,,,,,,,2.2,,,,,,,,,0.11,,,0.87,,,,,,,,,,,1.69,
2022-12-05,,,,1.15,,,1.82,,1.68,,,,3.9,,,,,,,,,,,1.2,,,,2.07,,,0.71,,1.18,,5.33,,,,,,,,,1.47,,,,,,,7.01,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,5.63,,,,,,,1.85,,,,,,,,,,,,,,3.6,,,,,,3.89,1.06,,,,,,,13.6,,,,,,2.2,,,,,,,,,0.09,,,0.74,,,,,,,,,,,1.7,
2022-12-06,,,,0.78,,,1.9,,1.95,,,,3.91,,,,,,,,0.1,0.17,,1.2,,,,2.07,,3.26,0.6,,1.13,4.4,6.04,,,,,,,,3.25,1.53,,,,,,,7.0,,,,,,,,,,,,,,,4.72,,,,,,4.61,,,,1.11,,5.63,,,,,,,1.85,,,,,,,,,,,,,,3.6,,,,,,3.45,0.18,,,,,4.16,,9.83,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,1.42,1.7,
2022-12-07,,,,0.82,,,1.92,,2.04,,,4.43,3.88,,,3.44,,,,,,,,1.2,,,,2.07,,,0.62,,1.12,4.55,6.27,,,,,,,,,1.61,,,,,,,7.0,,,,,,,,,,,,,,,4.72,,,,7.89,,4.87,,,,,,,,10.24,,,,,1.78,,,,,,,,3.26,,,,,0.58,3.6,,,,,,3.46,,,,,,4.32,,9.2,,,,,,2.7,,2.58,,,,,,,,,,,6.46,,,,,,,,,1.42,1.7,
2022-12-08,,,,0.8,,0.02,1.92,,2.05,,,4.11,3.88,,,3.47,,,,,,,,1.35,,,,2.07,,,0.62,,1.19,4.8,6.62,,,,,6.99,,,,1.61,,,,,,,7.0,,,,,,,,,,,,,,,4.72,,,,8.2,,4.9,,,,1.19,,,,,,,,,1.68,,,,,,,,2.7,,,,,0.61,3.6,,,,,,3.46,0.48,,,,,4.94,,9.31,,,,,,2.92,,2.58,,,,,,,,,,0.75,,,,,,,,,,1.42,,
2022-12-09,,,,0.8,,,2.0,,2.01,,,,3.78,,,3.45,,,,,,,,1.2,,,,2.36,,,0.61,,1.14,4.8,6.79,,,,,6.98,,,7.4,1.74,,,,,,,7.0,,,,,,,,,,,,,,,4.75,,,,8.15,,4.91,,,,1.22,,,,,,,,,1.78,,,,,,,,2.7,,,,,0.61,3.6,,,,,,3.47,1.26,,,,,4.73,,9.49,,6.75,,,,2.94,,2.6,,,,,,,,,,0.78,6.46,,,,,,1.58,,,1.42,,
2022-12-10,,,,0.79,,,2.0,,2.01,,,,3.69,3.85,,3.45,,,,,,,,1.2,,,,2.17,,,0.59,,0.99,4.8,6.92,,,,,6.96,6.15,,7.4,1.66,,,,,,,7.0,,,,,,,,,,,,,,,4.73,,,,,,5.17,,,,1.22,,6.27,,,,,,,1.81,,,,,,,5.5,2.69,,,,,0.61,3.6,,,,,2.95,,1.37,,,,,4.48,,9.49,,6.75,,,,3.01,,2.59,,,,,,,,,,0.51,6.59,,,,1.36,,1.57,,,0.89,1.71,
2022-12-11,,,,0.78,,,1.88,,2.18,,,,3.7,3.85,,3.45,,,,,,,,1.2,,,,2.16,,,0.61,,1.04,4.8,6.76,,,,,6.96,6.89,,7.4,1.68,,,,,,,7.0,,,,,,,,,,,,,,,4.73,,,,,,5.43,,,,1.22,,5.64,,,,,,,1.78,,,,,,,5.5,2.62,,,,,0.6,3.14,,,,,2.98,3.46,1.37,,,,,4.56,,10.0,,,,,,3.01,,2.6,,,,,,,,,,0.71,6.6,,,,0.68,,1.5,,,,1.71,
2022-12-12,,,,0.78,,,1.72,,2.39,,,,3.57,0.21,,3.46,,,,,,,,1.2,,0.01,,2.18,,,0.71,,1.18,4.8,4.84,,,,,,7.04,,6.79,1.89,,,,,,,7.0,,,,,,,,,,,,,,,4.73,,,,8.16,,5.43,,,,1.23,,5.65,,,,,,,1.68,,,,,,,,2.41,,,,,0.63,2.96,,,,,3.0,3.47,1.37,,,,,4.77,,10.0,,6.76,,,,3.01,,,,,,,,,,,,0.69,6.6,,,,,,1.5,,,,1.66,
2022-12-13,,,,0.75,,,1.72,,2.48,,,,3.53,0.01,,3.47,,,,,,,,1.2,,,,2.21,,,0.71,,1.2,4.8,4.88,,,,,,7.09,,,1.88,,,,,,,7.0,,,,,,,,,,,,,,,4.72,,,,8.17,1.88,5.43,,,,1.34,,5.66,,,,,,,1.79,,,,,,,5.4,,,,,,0.63,2.6,,,,,2.98,,1.32,,,,,4.79,,10.0,,6.76,0.01,,,3.01,,,,1.2,,,,,,,,0.69,6.6,,,0.01,,,1.5,,,,1.5,
2022-12-14,,,,0.74,,,1.88,,2.15,,,,3.53,3.38,,3.55,,,,,,,,1.2,,,,2.2,,3.11,0.71,,1.15,4.8,4.87,,,,,,7.01,,6.99,1.93,,,,,,,7.0,,,,,,,,4.8,,,,,,,4.77,,,,,,5.51,,,,1.46,,5.66,,,,,,,1.83,,,,,,,5.3,2.4,,,,,0.59,2.64,,,,,3.12,,1.12,,,,,4.89,,10.0,,6.76,15.0,5.8,,3.01,,2.61,,1.2,,,,,,,,0.76,6.59,,,,,,1.51,,,,1.5,
2022-12-15,,,,0.74,,,2.3,,1.94,,,,3.47,3.39,,3.48,,,,,,2.0,,1.2,,,,2.2,,,0.53,,1.15,4.8,4.57,,,,,,6.74,,7.59,2.0,,,,,,,7.0,,,,,,,,5.19,,,,,,,4.77,,,,,5.6,5.67,,,,,,5.84,,,,,,,1.67,,,,,,,5.2,,,,,,0.59,2.48,,,,,3.03,,1.11,,,,,4.93,,10.0,,6.76,15.0,5.8,,3.02,,2.61,,1.2,,,,,,2.1,,0.81,6.62,,,,,,1.5,,,,1.58,10.0
2022-12-16,,,,0.74,,,2.17,,1.88,,,,3.25,3.38,,3.5,,,,,,,,1.2,,1.52,,2.18,,,0.53,,1.12,4.8,4.68,,,,,,7.09,,,1.99,,,,,,,7.0,,,,,,,,5.2,,,,,,,4.78,,,,,,5.47,,,,,,5.65,,,,,,,1.67,,,,,,,,2.4,,,,,,,,,,,3.03,,1.13,,,,,4.99,14.01,10.05,,,15.02,5.81,,3.02,,2.68,,,,,,,,2.1,,,6.59,,,,,,1.49,,,,1.52,
2022-12-17,,,2.39,0.78,,,2.02,,,,,,3.11,3.35,,3.45,,,,,,,4.2,1.2,,,,2.12,,,0.45,,1.09,4.8,4.98,,,,,,7.06,,8.7,2.4,,,,,,,7.0,,,,,,,,,,,,,,,4.7,,,,,,5.41,,,,1.45,,5.3,,,,,,,1.77,,,,,,,5.2,2.46,,,,,0.85,2.44,,,,,,3.46,1.03,,,,,5.11,14.01,11.0,,,,,,2.97,,2.73,,1.2,,,,,,,3.1,,6.57,,,,,,1.52,,,,1.41,
2022-12-18,,,,0.8,,,2.04,,,,,,3.11,3.35,,3.46,,,,,,,4.2,1.2,,,,2.23,,,0.67,,1.12,4.8,5.27,,,,,,7.1,,9.9,2.44,,,,,,,7.0,,,,,,,,5.15,,,,,,,4.63,,,,,,5.41,,,,,,4.86,,,,,,,1.8,,,,,,,5.15,2.71,,,,,1.24,,,,,,3.02,3.46,1.0,,,,,5.2,,10.65,,,,,,2.89,,2.64,,1.2,,,,,,,,,,,,10.44,,,1.53,,,,1.41,
